timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
1080,-0.07,9.66,0.59,-1.46,-1.46,-0.18
1090,-0.04,9.79,0.52,-4.21,-1.89,-0.43
1100,-0.06,9.76,0.58,-4.76,-2.99,-0.24
1110,-0.14,9.73,0.51,-2.38,-1.16,-0.55
1120,-0.09,9.82,0.54,-1.89,-2.14,0.24
1130,-0.15,9.79,0.48,-1.89,-1.04,0.00
1140,-0.08,9.75,0.46,-2.32,-1.95,-0.18
1150,-0.18,9.75,0.53,-1.83,-0.85,0.79
1160,-0.22,9.76,0.55,-1.71,-1.16,-0.61
1170,-0.21,9.71,0.50,-1.71,-0.55,-0.55
1180,-0.09,9.71,0.44,0.37,0.73,-0.12
1190,-0.10,9.64,0.54,-2.50,-1.65,-0.24
1200,-0.18,9.75,0.53,-0.49,-1.10,-0.06
1210,-0.08,9.77,0.47,-1.28,-1.16,-0.18
1220,-0.15,9.74,0.50,-0.49,0.43,-0.61
1230,-0.13,9.80,0.52,-0.43,-1.28,0.37
1240,-0.15,9.71,0.53,-1.59,-0.79,1.28
1250,-0.09,9.75,0.40,-1.40,-0.98,-0.61
1260,-0.13,9.74,0.49,-4.27,-2.56,0.79
1270,-0.12,9.77,0.53,-3.54,-2.32,-0.43
1280,-0.14,9.87,0.47,-3.05,-1.83,-0.06
1290,-0.09,9.77,0.46,-0.55,0.18,-0.49
1300,-0.10,9.82,0.50,-2.50,-1.71,-0.79
1310,-0.13,9.59,0.59,-1.53,-0.61,-1.40
1320,-0.12,9.79,0.47,-1.65,-2.08,0.43
1330,-0.06,9.69,0.67,-1.65,-0.49,0.18
1340,-0.09,9.78,0.53,-2.81,-2.32,0.12
1350,-0.03,9.83,0.42,-2.81,-2.38,-0.67
1360,-0.10,9.79,0.53,-0.55,0.79,-0.06
1370,-0.10,9.72,0.58,-2.26,-0.43,-0.73
1380,-0.09,9.87,0.46,-1.95,-1.46,0.00
1390,-0.16,9.81,0.46,-3.05,-2.32,0.00
1400,-0.13,9.71,0.46,-1.83,-1.65,0.24
1410,-0.17,9.77,0.51,-1.89,-0.55,-0.43
1420,-0.12,9.71,0.52,-2.14,-2.75,0.43
1430,-0.18,9.82,0.51,-1.04,-1.28,-1.16
1440,-0.09,9.72,0.62,-1.65,-1.34,-0.24
1450,-0.16,9.79,0.50,-0.31,-0.85,0.12
1460,-0.07,9.81,0.45,-1.34,-1.46,0.43
1470,-0.10,9.73,0.53,-1.22,-1.65,-0.06
1480,-0.14,9.67,0.50,-1.46,-0.85,-0.31
1490,-0.03,9.71,0.38,-2.08,-1.89,-0.31
