timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
1110,-9.91,0.07,0.25,-0.18,1.53,0.00
1120,-9.95,0.00,0.33,0.61,0.43,-0.18
1130,-9.93,0.07,0.35,0.06,-1.40,0.24
1140,-9.90,0.20,0.40,-0.31,-2.44,0.79
1150,-9.90,0.19,0.49,-0.06,-1.83,0.24
1160,-9.90,0.26,0.50,-0.24,0.61,0.43
1170,-9.95,0.14,0.48,-0.85,0.55,0.31
1180,-9.93,0.18,0.45,-0.31,1.95,-0.12
1190,-9.96,0.19,0.31,0.43,0.67,-0.67
1200,-9.94,0.23,0.39,-0.31,-0.55,0.24
1210,-9.88,0.23,0.31,-0.12,-1.71,0.37
1220,-9.96,0.20,0.53,-0.49,-2.56,-0.49
1230,-9.91,0.24,0.51,0.37,-2.20,0.67
1240,-9.88,0.33,0.52,0.31,0.55,0.24
1250,-9.95,0.21,0.56,-0.24,1.40,-0.43
1260,-9.91,0.17,0.44,-0.98,1.95,-1.34
1270,-9.90,0.08,0.35,-1.22,2.99,0.00
1280,-9.84,0.03,0.22,0.24,2.08,-0.79
1290,-9.94,0.01,0.32,1.04,0.73,0.79
1300,-9.94,0.07,0.24,-0.12,-0.79,0.00
1310,-9.80,0.11,0.40,0.18,-2.01,-0.06
1320,-10.02,0.26,0.47,-0.18,-0.55,0.43
1330,-9.94,0.20,0.40,-0.55,-1.04,0.49
1340,-9.96,0.32,0.55,-0.98,-1.46,1.46
1350,-9.96,0.20,0.49,-0.37,-0.61,0.18
1360,-9.98,0.28,0.46,0.18,0.24,-0.18
1370,-9.87,0.20,0.46,0.12,0.92,0.18
1380,-9.95,0.08,0.47,-0.24,0.49,0.06
1390,-9.84,0.18,0.46,-0.73,-0.79,0.67
1400,-9.95,0.17,0.53,-0.24,1.22,0.24
1410,-9.97,0.00,0.48,0.61,1.83,0.61
1420,-9.97,0.17,0.36,-0.73,1.34,-0.61
1430,-9.96,0.06,0.34,-0.31,0.92,0.37
1440,-9.97,0.15,0.32,-0.85,0.24,0.12
1450,-9.92,0.15,0.40,-0.85,-0.85,-0.12
1460,-9.94,0.19,0.41,0.73,-1.22,0.18
1470,-9.96,0.22,0.43,-0.73,-1.65,0.31
1480,-9.92,0.23,0.49,-0.12,-1.34,-0.43
1490,-9.85,0.12,0.58,0.43,-0.18,0.61
