timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
1100,-0.09,9.81,0.59,0.73,1.59,0.55
1110,-0.13,9.73,0.50,-0.12,0.73,-0.49
1120,-0.15,9.83,0.48,0.24,1.10,0.49
1130,-0.10,9.81,0.51,-0.31,0.43,0.31
1140,-0.19,9.77,0.47,-0.67,0.06,-0.18
1150,-0.23,9.77,0.51,-0.43,0.55,-0.37
1160,-0.23,9.78,0.53,-0.24,-0.43,0.49
1170,-0.17,9.74,0.59,0.37,1.10,0.06
1180,-0.20,9.73,0.45,-0.18,-0.12,-0.06
1190,-0.17,9.72,0.55,-0.67,-0.43,0.18
1200,-0.06,9.75,0.46,-0.37,-0.31,0.55
1210,-0.04,9.78,0.48,-1.22,-1.04,-0.61
1220,-0.13,9.78,0.55,0.61,0.55,-0.31
1230,-0.02,9.80,0.57,-0.12,-0.49,-0.55
1240,-0.08,9.81,0.40,-0.43,-0.18,0.31
1250,-0.21,9.72,0.49,-1.04,0.00,0.24
1260,-0.17,9.71,0.48,-0.24,-0.98,0.12
1270,-0.08,9.84,0.46,0.31,-0.12,0.43
1280,-0.25,9.74,0.45,-0.67,-1.22,0.31
1290,-0.19,9.75,0.49,-0.24,-0.37,0.73
1300,-0.21,9.79,0.55,-0.61,-0.24,0.00
1310,-0.15,9.82,0.50,0.12,-0.24,-0.12
1320,-0.09,9.76,0.59,-1.04,-0.49,-0.06
1330,-0.13,9.78,0.51,0.06,-0.31,0.31
1340,-0.15,9.79,0.51,-1.10,0.06,-0.31
1350,-0.08,9.75,0.48,-0.55,-0.37,-0.31
1360,-0.08,9.76,0.45,0.06,0.49,0.73
1370,-0.11,9.76,0.59,0.12,-0.06,0.79
1380,-0.17,9.73,0.52,-0.98,-1.04,0.12
1390,-0.21,9.83,0.51,0.31,0.67,0.18
1400,-0.17,9.73,0.49,0.67,0.06,-0.12
1410,-0.20,9.76,0.54,0.98,1.04,0.67
1420,-0.14,9.77,0.53,0.31,0.00,-0.31
1430,-0.16,9.79,0.49,-1.04,-0.43,0.00
1440,-0.20,9.72,0.48,0.00,-0.31,0.18
1450,-0.21,9.69,0.48,-0.49,-0.43,0.00
1460,-0.10,9.75,0.50,-1.04,-0.79,0.12
1470,-0.12,9.69,0.50,-1.10,-0.49,-0.24
1480,-0.10,9.71,0.46,-0.55,-0.49,0.12
1490,-0.14,9.82,0.60,-0.43,0.43,-0.06
