timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
1100,-9.93,0.12,0.37,-0.24,-0.37,-0.06
1110,-9.96,0.16,0.38,-0.73,0.18,0.24
1120,-9.94,0.04,0.48,0.24,0.37,-0.24
1130,-9.96,0.17,0.35,-0.06,-0.61,0.85
1140,-9.90,0.21,0.32,-1.04,-0.43,0.06
1150,-10.01,0.14,0.26,-0.73,-0.37,-0.85
1160,-9.90,0.21,0.35,-0.73,-1.16,-0.61
1170,-9.93,0.09,0.36,0.24,0.92,0.24
1180,-9.90,0.22,0.38,0.00,0.00,-0.06
1190,-9.96,0.13,0.40,-1.10,-0.49,-0.92
1200,-9.92,0.21,0.31,-0.61,-0.79,-0.61
1210,-9.90,0.19,0.31,-1.22,-0.37,-0.06
1220,-9.90,0.15,0.37,-1.16,-0.49,0.12
1230,-9.88,0.15,0.31,-1.28,-0.43,0.12
1240,-9.87,0.16,0.27,-0.79,-0.06,0.43
1250,-9.89,0.11,0.28,-1.95,-1.40,0.37
1260,-9.88,0.12,0.36,-0.67,-0.67,0.61
1270,-9.94,0.17,0.35,-0.49,-0.55,-0.49
1280,-9.96,0.10,0.38,-0.43,-0.31,0.37
1290,-9.97,0.11,0.37,-0.12,-1.40,0.55
1300,-9.92,0.20,0.34,-0.85,0.31,-0.37
1310,-9.87,0.26,0.31,0.49,0.18,0.61
1320,-9.88,0.18,0.35,-0.43,0.37,0.06
1330,-9.98,0.20,0.36,0.06,-0.12,-0.24
1340,-9.92,0.20,0.32,0.00,0.43,0.06
1350,-9.92,0.21,0.39,0.06,0.49,-0.24
1360,-9.91,0.22,0.37,0.18,0.55,0.18
1370,-9.93,0.19,0.30,0.18,0.24,-0.06
1380,-9.85,0.20,0.39,-0.61,0.73,0.49
1390,-9.89,0.13,0.41,-0.24,0.24,-0.55
1400,-9.96,0.16,0.40,-0.18,0.37,0.43
1410,-9.96,0.23,0.40,-0.98,-0.12,-0.06
1420,-9.88,0.20,0.40,-1.28,0.43,-0.06
1430,-9.79,0.18,0.37,0.24,-0.06,0.43
1440,-9.92,0.23,0.41,-0.06,-0.98,-0.37
1450,-9.83,0.05,0.46,-0.79,-0.37,-0.18
1460,-9.94,0.11,0.31,0.61,0.12,-0.98
1470,-9.89,0.16,0.44,-0.55,0.06,-0.06
1480,-9.86,0.14,0.28,0.24,0.24,0.00
1490,-9.98,0.19,0.31,-0.61,-0.12,0.43
