timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
1130,-0.11,9.87,0.54,0.00,0.98,-0.85
1140,0.03,9.98,0.36,0.73,1.77,-0.49
1150,0.02,9.80,0.39,0.00,-0.18,-0.18
1160,-0.19,9.84,0.53,-0.06,0.43,-0.24
1170,-0.16,9.85,0.61,-0.55,0.98,-0.31
1180,-0.07,9.79,0.64,-0.18,0.67,-0.55
1190,-0.12,9.86,0.58,-0.06,0.67,-0.31
1200,-0.12,9.93,0.50,0.67,1.53,-0.06
1210,-0.06,9.81,0.45,0.24,0.18,-0.37
1220,-0.02,9.80,0.45,0.12,2.08,-0.24
1230,-0.01,9.83,0.48,0.73,0.92,-1.10
1240,-0.00,9.89,0.48,0.00,0.24,0.37
1250,-0.05,9.87,0.44,-0.73,0.73,-0.49
1260,-0.13,9.91,0.58,0.37,0.85,0.49
1270,-0.07,9.86,0.62,-0.85,0.18,-0.49
1280,-0.13,9.84,0.64,0.06,1.04,0.79
1290,-0.11,9.81,0.55,0.55,2.14,-0.67
1300,-0.09,9.95,0.42,-0.37,0.67,0.73
1310,-0.05,9.81,0.48,-0.31,0.12,-0.24
1320,-0.08,9.86,0.40,0.24,0.61,0.55
1330,-0.06,9.87,0.56,0.61,0.85,0.55
1340,0.00,9.85,0.49,0.06,0.85,-0.98
1350,-0.14,9.95,0.53,0.24,-0.06,0.06
1360,-0.12,9.85,0.62,0.06,0.55,-0.24
1370,-0.09,9.90,0.52,0.55,1.10,-0.06
1380,-0.11,9.80,0.61,0.18,1.04,0.06
1390,-0.11,9.87,0.42,-0.06,0.92,-0.12
1400,-0.06,9.86,0.42,0.98,1.65,1.28
1410,-0.07,9.82,0.49,-0.12,0.12,-0.31
1420,-0.15,9.92,0.59,0.12,0.55,-0.18
1430,0.06,9.92,0.52,0.24,-0.18,0.24
1440,-0.04,9.84,0.57,-0.12,0.43,0.06
1450,-0.06,9.84,0.53,0.12,1.16,0.37
1460,-0.11,9.89,0.53,0.43,1.28,0.24
1470,-0.01,9.91,0.50,0.31,1.04,0.24
1480,0.00,9.90,0.47,0.18,0.67,-0.06
1490,-0.02,9.83,0.50,-0.55,0.73,0.06
