timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
1130,-0.01,9.90,0.56,0.61,1.53,-0.55
1140,0.05,9.89,0.51,-1.28,-0.18,0.73
1150,-0.02,9.85,0.49,0.31,0.92,0.12
1160,-0.06,9.88,0.53,0.18,0.92,-0.67
1170,-0.02,9.89,0.36,-0.98,-0.55,0.67
1180,-0.02,9.92,0.40,0.18,0.79,-0.18
1190,-0.02,9.89,0.48,-0.73,0.12,0.24
1200,-0.18,9.82,0.52,0.24,1.65,0.06
1210,-0.13,9.79,0.51,0.37,0.73,0.06
1220,-0.15,9.84,0.53,-0.55,-0.43,-0.24
1230,-0.01,9.90,0.49,0.18,1.22,0.55
1240,-0.14,9.82,0.50,0.43,1.83,0.49
1250,-0.10,9.83,0.48,0.61,1.04,0.49
1260,0.01,9.81,0.45,-0.79,0.12,1.22
1270,-0.02,9.88,0.51,-0.67,-0.18,0.61
1280,-0.02,9.89,0.45,0.73,0.85,-0.24
1290,-0.11,9.76,0.51,0.98,1.34,-0.31
1300,-0.05,9.81,0.52,0.18,-0.06,0.00
1310,-0.07,9.82,0.56,-0.37,1.16,0.55
1320,-0.12,9.92,0.50,0.49,0.73,0.18
1330,-0.07,9.89,0.48,0.31,1.34,0.43
1340,-0.08,9.84,0.45,0.18,0.55,0.31
1350,-0.07,9.81,0.54,0.37,1.04,-0.24
1360,-0.07,9.84,0.48,0.18,0.98,0.85
1370,-0.09,9.91,0.56,0.61,1.04,0.12
1380,-0.08,9.90,0.52,0.92,1.28,1.34
1390,-0.05,9.90,0.48,-0.18,1.10,-0.31
1400,-0.06,9.80,0.52,1.53,0.73,0.24
1410,-0.10,9.88,0.51,0.49,0.24,0.61
1420,-0.09,9.78,0.60,0.00,0.37,0.06
1430,-0.02,9.91,0.53,0.31,1.53,-0.49
1440,-0.06,9.93,0.47,-0.12,0.73,-0.61
1450,-0.09,9.91,0.45,0.00,1.34,0.24
1460,-0.11,9.89,0.54,0.18,0.67,-0.61
1470,-0.03,9.78,0.61,-0.37,0.12,-0.49
1480,-0.06,9.87,0.58,-0.37,-0.06,-0.06
1490,-0.06,9.85,0.49,0.00,0.73,-0.37
