timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
1140,0.04,9.81,0.55,-0.55,-1.04,-0.31
1150,0.01,9.86,0.59,0.06,1.28,0.00
1160,-0.10,9.80,0.54,0.49,0.67,0.06
1170,-0.09,9.92,0.57,-1.16,0.12,0.98
1180,-0.05,9.89,0.43,0.06,0.98,-0.31
1190,-0.10,9.82,0.48,-0.06,0.67,0.55
1200,-0.05,9.86,0.47,-0.61,0.18,-0.85
1210,0.00,9.86,0.46,0.31,0.37,0.00
1220,0.02,9.84,0.52,0.61,0.92,-0.67
1230,0.00,9.88,0.50,-0.31,-0.55,0.12
1240,-0.05,9.87,0.39,0.37,0.37,0.43
1250,-0.03,9.93,0.43,0.24,0.49,-0.49
1260,-0.05,9.83,0.51,0.18,0.37,0.31
1270,0.07,9.91,0.42,0.98,0.92,0.61
1280,0.02,9.83,0.45,0.18,0.00,0.12
1290,-0.02,9.87,0.56,0.37,1.65,-0.24
1300,0.02,9.86,0.46,0.06,0.31,0.61
1310,0.10,9.83,0.54,0.79,0.55,0.24
1320,0.03,9.78,0.51,-0.49,0.49,0.24
1330,-0.09,9.83,0.44,0.24,0.85,0.12
1340,-0.09,9.91,0.41,0.00,0.43,0.18
1350,-0.01,9.83,0.47,0.00,0.12,0.31
1360,-0.00,9.84,0.58,-0.12,0.73,0.49
1370,-0.11,9.84,0.52,0.12,-0.12,-0.18
1380,-0.02,9.89,0.54,-0.37,0.31,-0.61
1390,0.12,9.88,0.50,-0.73,-0.55,-0.18
1400,0.07,9.87,0.53,-0.06,-0.67,-0.06
1410,-0.01,9.89,0.54,0.55,0.37,-0.06
1420,0.02,9.90,0.57,0.98,0.24,-1.28
1430,-0.04,9.84,0.53,0.49,0.85,0.12
1440,-0.06,9.83,0.56,0.31,1.10,0.12
1450,-0.10,9.86,0.51,0.06,0.55,0.31
1460,-0.05,9.88,0.51,0.18,1.16,0.24
1470,-0.05,9.87,0.43,1.46,1.40,-0.61
1480,-0.12,9.77,0.42,0.98,1.53,0.18
1490,-0.02,9.90,0.54,0.79,0.31,0.67
